ANLYTXHACK__COUNTRY_CODE__C,ANLYTXHACK__COUNTRY__C,ANLYTXHACK__CUMULATIVE_CASES__C,ANLYTXHACK__CUMULATIVE_DEATHS__C,ANLYTXHACK__NEW_CASES__C,ANLYTXHACK__NEW_DEATHS__C,ANLYTXHACK__DATE_REPORTED__C
AM,Armenia,0,0,0,0,2020-06-24 00:00:00
AM,Armenia,0,0,0,0,2020-06-25 00:00:00
AM,Armenia,0,0,0,0,2020-06-26 00:00:00
AM,Armenia,0,0,0,0,2020-06-27 00:00:00
AM,Armenia,0,0,0,0,2020-06-28 00:00:00
AM,Armenia,0,0,0,0,2020-06-29 00:00:00
AM,Armenia,0,0,0,0,2020-06-30 00:00:00
AM,Armenia,0,0,0,0,2020-07-01 00:00:00
AM,Armenia,0,0,0,0,2020-07-02 00:00:00
AM,Armenia,0,0,0,0,2020-07-03 00:00:00
AM,Armenia,0,0,0,0,2020-07-04 00:00:00
AM,Armenia,0,0,0,0,2020-07-05 00:00:00
AM,Armenia,0,0,0,0,2020-07-06 00:00:00
AM,Armenia,5,0,5,0,2020-07-07 00:00:00
AM,Armenia,5,0,0,0,2020-07-08 00:00:00
AM,Armenia,5,0,0,0,2020-07-09 00:00:00
AM,Armenia,5,0,0,0,2020-07-10 00:00:00
AM,Armenia,5,0,0,0,2020-07-11 00:00:00
AM,Armenia,5,0,0,0,2020-07-12 00:00:00
AM,Armenia,5,0,0,0,2020-07-13 00:00:00
AM,Armenia,5,0,0,0,2020-07-14 00:00:00
AM,Armenia,5,0,0,0,2020-07-15 00:00:00
AM,Armenia,5,0,0,0,2020-07-16 00:00:00
AM,Armenia,5,0,0,0,2020-07-17 00:00:00
AM,Armenia,5,0,0,0,2020-07-18 00:00:00
AM,Armenia,12,0,7,0,2020-07-19 00:00:00
AM,Armenia,12,0,0,0,2020-07-20 00:00:00
AM,Armenia,30,0,18,0,2020-07-21 00:00:00
AM,Armenia,56,0,26,0,2020-07-22 00:00:00
AM,Armenia,56,0,0,0,2020-07-23 00:00:00
AM,Armenia,88,0,32,0,2020-07-24 00:00:00
AM,Armenia,122,0,34,0,2020-07-25 00:00:00
AM,Armenia,136,0,14,0,2020-07-26 00:00:00
AM,Armenia,160,0,24,0,2020-07-27 00:00:00
AM,Armenia,160,0,0,0,2020-07-28 00:00:00
AM,Armenia,190,0,30,0,2020-07-29 00:00:00
AM,Armenia,235,0,45,0,2020-07-30 00:00:00
AM,Armenia,265,0,30,0,2020-07-31 00:00:00
AM,Armenia,290,0,25,0,2020-08-01 00:00:00
AM,Armenia,329,1,39,1,2020-08-02 00:00:00
AM,Armenia,372,1,43,0,2020-08-03 00:00:00
AM,Armenia,424,3,52,2,2020-08-04 00:00:00
AM,Armenia,482,3,58,0,2020-08-05 00:00:00
AM,Armenia,482,3,0,0,2020-08-06 00:00:00
AM,Armenia,532,3,50,0,2020-08-07 00:00:00
AM,Armenia,571,3,39,0,2020-08-08 00:00:00
AM,Armenia,640,4,69,1,2020-08-09 00:00:00
AM,Armenia,736,7,96,3,2020-08-10 00:00:00
AM,Armenia,746,7,10,0,2020-08-11 00:00:00
AM,Armenia,746,7,0,0,2020-08-12 00:00:00
AM,Armenia,833,8,87,1,2020-08-13 00:00:00
AM,Armenia,877,8,44,0,2020-08-14 00:00:00
AM,Armenia,921,10,44,2,2020-08-15 00:00:00
AM,Armenia,937,11,16,1,2020-08-16 00:00:00
AM,Armenia,937,11,0,0,2020-08-17 00:00:00
AM,Armenia,1013,13,76,2,2020-08-18 00:00:00
AM,Armenia,1039,14,26,1,2020-08-19 00:00:00
AM,Armenia,1039,14,0,0,2020-08-20 00:00:00
AM,Armenia,1067,16,28,2,2020-08-21 00:00:00
AM,Armenia,1135,18,68,2,2020-08-22 00:00:00
AM,Armenia,1159,18,24,0,2020-08-23 00:00:00
AM,Armenia,1201,19,42,1,2020-08-24 00:00:00
AM,Armenia,1248,20,47,1,2020-08-25 00:00:00
AM,Armenia,1291,20,43,0,2020-08-26 00:00:00
AM,Armenia,1339,22,48,2,2020-08-27 00:00:00
AM,Armenia,1377,24,38,2,2020-08-28 00:00:00
AM,Armenia,1473,24,96,0,2020-08-29 00:00:00
AM,Armenia,1523,24,50,0,2020-08-30 00:00:00
AM,Armenia,1596,27,73,3,2020-08-31 00:00:00
AM,Armenia,1746,28,150,1,2020-09-01 00:00:00
AM,Armenia,1808,29,62,1,2020-09-02 00:00:00
AM,Armenia,1867,30,59,1,2020-09-03 00:00:00
AM,Armenia,1932,30,65,0,2020-09-04 00:00:00
AM,Armenia,2066,32,134,2,2020-09-05 00:00:00
AM,Armenia,2148,33,82,1,2020-09-06 00:00:00
AM,Armenia,2273,33,125,0,2020-09-07 00:00:00
AM,Armenia,2386,35,113,2,2020-09-08 00:00:00
AM,Armenia,2507,39,121,4,2020-09-09 00:00:00
AM,Armenia,2619,40,112,1,2020-09-10 00:00:00
AM,Armenia,2782,40,163,0,2020-09-11 00:00:00
AM,Armenia,2884,42,102,2,2020-09-12 00:00:00
AM,Armenia,3029,43,145,1,2020-09-13 00:00:00
AM,Armenia,3175,44,146,1,2020-09-14 00:00:00
AM,Armenia,3313,45,138,1,2020-09-15 00:00:00
AM,Armenia,3392,45,79,0,2020-09-16 00:00:00
AM,Armenia,3538,47,146,2,2020-09-17 00:00:00
AM,Armenia,3718,48,180,1,2020-09-18 00:00:00
AM,Armenia,3836,49,118,1,2020-09-19 00:00:00
AM,Armenia,4044,52,208,3,2020-09-20 00:00:00
AM,Armenia,4283,55,239,3,2020-09-21 00:00:00
AM,Armenia,4472,60,189,5,2020-09-22 00:00:00
AM,Armenia,4823,61,351,1,2020-01-03 00:00:00
AM,Armenia,5041,64,218,3,2020-01-04 00:00:00
AM,Armenia,5271,67,230,3,2020-01-05 00:00:00
AM,Armenia,5606,70,335,3,2020-01-06 00:00:00
AM,Armenia,5928,74,322,4,2020-01-07 00:00:00
AM,Armenia,6302,77,374,3,2020-01-08 00:00:00
AM,Armenia,6661,81,359,4,2020-01-09 00:00:00
AM,Armenia,7113,87,452,6,2020-01-10 00:00:00
AM,Armenia,7402,91,289,4,2020-01-11 00:00:00
AM,Armenia,7774,98,372,7,2020-01-12 00:00:00
AM,Armenia,8216,113,442,15,2020-01-13 00:00:00
AM,Armenia,8676,120,460,7,2020-01-14 00:00:00
AM,Armenia,8927,127,251,7,2020-01-15 00:00:00
AM,Armenia,9282,131,355,4,2020-01-16 00:00:00
AM,Armenia,9492,139,210,8,2020-01-17 00:00:00
AM,Armenia,10009,158,517,19,2020-01-18 00:00:00
AM,Armenia,10524,170,515,12,2020-01-19 00:00:00
AM,Armenia,11221,176,697,6,2020-01-20 00:00:00
AM,Armenia,11817,183,596,7,2020-01-21 00:00:00
AM,Armenia,12364,190,547,7,2020-01-22 00:00:00
AM,Armenia,13130,200,766,10,2020-01-23 00:00:00
AM,Armenia,13325,211,195,11,2020-01-24 00:00:00
AM,Armenia,13675,217,350,6,2020-01-25 00:00:00
AM,Armenia,14103,227,428,10,2020-01-26 00:00:00
AM,Armenia,14669,245,566,18,2020-01-27 00:00:00
AM,Armenia,15281,258,612,13,2020-01-28 00:00:00
AM,Armenia,16004,264,723,6,2020-01-29 00:00:00
AM,Armenia,16667,269,663,5,2020-01-30 00:00:00
AM,Armenia,17064,285,397,16,2020-01-31 00:00:00
AM,Armenia,17489,293,425,8,2020-02-01 00:00:00
AM,Armenia,18033,302,544,9,2020-02-02 00:00:00
AM,Armenia,18698,309,665,7,2020-02-03 00:00:00
AM,Armenia,19157,319,459,10,2020-02-04 00:00:00
AM,Armenia,19708,332,551,13,2020-02-05 00:00:00
AM,Armenia,20268,350,560,18,2020-02-06 00:00:00
AM,Armenia,20588,360,320,10,2020-02-07 00:00:00
AM,Armenia,21006,372,418,12,2020-02-08 00:00:00
AM,Armenia,21717,386,711,14,2020-02-09 00:00:00
AM,Armenia,22488,397,771,11,2020-02-10 00:00:00
AM,Armenia,23247,410,759,13,2020-02-11 00:00:00
AM,Armenia,23909,420,662,10,2020-02-12 00:00:00
AM,Armenia,24645,426,736,6,2020-02-13 00:00:00
AM,Armenia,25127,433,482,7,2020-02-14 00:00:00
AM,Armenia,25542,443,415,10,2020-02-15 00:00:00
AM,Armenia,26065,453,523,10,2020-02-16 00:00:00
AM,Armenia,26658,459,593,6,2020-02-17 00:00:00
AM,Armenia,27320,469,662,10,2020-02-18 00:00:00
AM,Armenia,27900,477,580,8,2020-02-19 00:00:00
AM,Armenia,28606,484,706,7,2020-02-20 00:00:00
AM,Armenia,28936,491,330,7,2020-02-21 00:00:00
AM,Armenia,29285,503,349,12,2020-02-22 00:00:00
AM,Armenia,29820,521,535,18,2020-02-23 00:00:00
AM,Armenia,30346,535,526,14,2020-02-24 00:00:00
AM,Armenia,30903,546,557,11,2020-02-25 00:00:00
AM,Armenia,31392,559,489,13,2020-02-26 00:00:00
AM,Armenia,31969,565,577,6,2020-02-27 00:00:00
AM,Armenia,32151,573,182,8,2020-02-28 00:00:00
AM,Armenia,32490,581,339,8,2020-02-29 00:00:00
AM,Armenia,33005,592,515,11,2020-03-01 00:00:00
AM,Armenia,33559,607,554,15,2020-03-02 00:00:00
AM,Armenia,34001,620,442,13,2020-03-03 00:00:00
AM,Armenia,34462,631,461,11,2020-03-04 00:00:00
AM,Armenia,34877,641,415,10,2020-03-05 00:00:00
AM,Armenia,34981,650,104,9,2020-03-06 00:00:00
AM,Armenia,35254,662,273,12,2020-03-07 00:00:00
AM,Armenia,35693,678,439,16,2020-03-08 00:00:00
AM,Armenia,36162,688,469,10,2020-03-09 00:00:00
AM,Armenia,36613,692,451,4,2020-03-10 00:00:00
AM,Armenia,36996,700,383,8,2020-03-11 00:00:00
AM,Armenia,37317,705,321,5,2020-03-12 00:00:00
AM,Armenia,37390,711,73,6,2020-03-13 00:00:00
AM,Armenia,37629,719,239,8,2020-03-14 00:00:00
AM,Armenia,37937,723,308,4,2020-03-15 00:00:00
AM,Armenia,38196,728,259,5,2020-03-16 00:00:00
AM,Armenia,38550,738,354,10,2020-03-17 00:00:00
AM,Armenia,38841,749,291,11,2020-03-18 00:00:00
AM,Armenia,39050,754,209,5,2020-03-19 00:00:00
AM,Armenia,39102,762,52,8,2020-03-20 00:00:00
AM,Armenia,39298,762,196,0,2020-03-21 00:00:00
AM,Armenia,39586,770,288,8,2020-03-22 00:00:00
AM,Armenia,39819,772,233,2,2020-03-23 00:00:00
AM,Armenia,39885,777,66,5,2020-03-24 00:00:00
AM,Armenia,40185,785,300,8,2020-03-25 00:00:00
AM,Armenia,40410,791,225,6,2020-03-26 00:00:00
AM,Armenia,40433,796,23,5,2020-03-27 00:00:00
AM,Armenia,40593,803,160,7,2020-03-28 00:00:00
AM,Armenia,40794,806,201,3,2020-03-29 00:00:00
AM,Armenia,41023,809,229,3,2020-03-30 00:00:00
AI,Anguilla,0,0,0,0,2020-03-31 00:00:00
AI,Anguilla,0,0,0,0,2020-04-01 00:00:00
AI,Anguilla,0,0,0,0,2020-04-02 00:00:00
AI,Anguilla,0,0,0,0,2020-04-03 00:00:00
AI,Anguilla,0,0,0,0,2020-04-04 00:00:00
AI,Anguilla,0,0,0,0,2020-04-05 00:00:00
AI,Anguilla,0,0,0,0,2020-04-06 00:00:00
AI,Anguilla,0,0,0,0,2020-04-07 00:00:00
AI,Anguilla,0,0,0,0,2020-04-08 00:00:00
AI,Anguilla,0,0,0,0,2020-04-09 00:00:00
AI,Anguilla,0,0,0,0,2020-04-10 00:00:00
AI,Anguilla,0,0,0,0,2020-04-11 00:00:00
AI,Anguilla,0,0,0,0,2020-04-12 00:00:00
AI,Anguilla,0,0,0,0,2020-04-13 00:00:00
AI,Anguilla,0,0,0,0,2020-04-14 00:00:00
AI,Anguilla,0,0,0,0,2020-04-15 00:00:00
AI,Anguilla,0,0,0,0,2020-04-16 00:00:00
AI,Anguilla,0,0,0,0,2020-04-17 00:00:00
AI,Anguilla,0,0,0,0,2020-04-18 00:00:00
AI,Anguilla,0,0,0,0,2020-04-19 00:00:00
AI,Anguilla,0,0,0,0,2020-04-20 00:00:00
AI,Anguilla,0,0,0,0,2020-04-21 00:00:00
AI,Anguilla,0,0,0,0,2020-04-22 00:00:00
AI,Anguilla,0,0,0,0,2020-04-23 00:00:00
AI,Anguilla,0,0,0,0,2020-04-24 00:00:00
AI,Anguilla,0,0,0,0,2020-04-25 00:00:00
AI,Anguilla,0,0,0,0,2020-04-26 00:00:00
AI,Anguilla,0,0,0,0,2020-04-27 00:00:00
AI,Anguilla,0,0,0,0,2020-04-28 00:00:00
AI,Anguilla,0,0,0,0,2020-04-29 00:00:00
AI,Anguilla,0,0,0,0,2020-04-30 00:00:00
AI,Anguilla,0,0,0,0,2020-05-01 00:00:00
AI,Anguilla,0,0,0,0,2020-05-02 00:00:00
AI,Anguilla,0,0,0,0,2020-05-03 00:00:00
AI,Anguilla,0,0,0,0,2020-05-04 00:00:00
AI,Anguilla,0,0,0,0,2020-05-05 00:00:00
AI,Anguilla,0,0,0,0,2020-05-06 00:00:00
AI,Anguilla,0,0,0,0,2020-05-07 00:00:00
AI,Anguilla,0,0,0,0,2020-05-08 00:00:00
AI,Anguilla,0,0,0,0,2020-05-09 00:00:00
AI,Anguilla,0,0,0,0,2020-05-10 00:00:00
AI,Anguilla,0,0,0,0,2020-05-11 00:00:00
AI,Anguilla,0,0,0,0,2020-05-12 00:00:00
AI,Anguilla,0,0,0,0,2020-05-13 00:00:00
AI,Anguilla,0,0,0,0,2020-05-14 00:00:00
AI,Anguilla,0,0,0,0,2020-05-15 00:00:00
AI,Anguilla,0,0,0,0,2020-05-16 00:00:00
AI,Anguilla,0,0,0,0,2020-05-17 00:00:00
AI,Anguilla,0,0,0,0,2020-05-18 00:00:00
AI,Anguilla,0,0,0,0,2020-05-19 00:00:00
AI,Anguilla,0,0,0,0,2020-05-20 00:00:00
AI,Anguilla,0,0,0,0,2020-05-21 00:00:00
AI,Anguilla,0,0,0,0,2020-05-22 00:00:00
AI,Anguilla,0,0,0,0,2020-05-23 00:00:00
AI,Anguilla,0,0,0,0,2020-05-24 00:00:00
AI,Anguilla,0,0,0,0,2020-05-25 00:00:00
AI,Anguilla,0,0,0,0,2020-05-26 00:00:00
AI,Anguilla,0,0,0,0,2020-05-27 00:00:00
AI,Anguilla,0,0,0,0,2020-05-28 00:00:00
AI,Anguilla,0,0,0,0,2020-05-29 00:00:00
AI,Anguilla,0,0,0,0,2020-05-30 00:00:00
AI,Anguilla,0,0,0,0,2020-05-31 00:00:00
AI,Anguilla,0,0,0,0,2020-06-01 00:00:00
AI,Anguilla,0,0,0,0,2020-06-02 00:00:00
AI,Anguilla,0,0,0,0,2020-06-03 00:00:00
AI,Anguilla,0,0,0,0,2020-06-04 00:00:00
AI,Anguilla,0,0,0,0,2020-06-05 00:00:00
AI,Anguilla,2,0,2,0,2020-06-06 00:00:00
AI,Anguilla,2,0,0,0,2020-06-07 00:00:00
AI,Anguilla,2,0,0,0,2020-06-08 00:00:00
AI,Anguilla,2,0,0,0,2020-06-09 00:00:00
AI,Anguilla,2,0,0,0,2020-06-10 00:00:00
AI,Anguilla,2,0,0,0,2020-06-11 00:00:00
AI,Anguilla,2,0,0,0,2020-06-12 00:00:00
AI,Anguilla,2,0,0,0,2020-06-13 00:00:00
AI,Anguilla,2,0,0,0,2020-06-14 00:00:00
AI,Anguilla,3,0,1,0,2020-06-15 00:00:00
AI,Anguilla,3,0,0,0,2020-06-16 00:00:00
AI,Anguilla,3,0,0,0,2020-06-17 00:00:00
AI,Anguilla,3,0,0,0,2020-06-18 00:00:00
AI,Anguilla,3,0,0,0,2020-06-19 00:00:00
AI,Anguilla,3,0,0,0,2020-06-20 00:00:00
AI,Anguilla,3,0,0,0,2020-06-21 00:00:00
AI,Anguilla,3,0,0,0,2020-06-22 00:00:00
AI,Anguilla,3,0,0,0,2020-06-23 00:00:00
AI,Anguilla,3,0,0,0,2020-06-24 00:00:00
AI,Anguilla,3,0,0,0,2020-06-25 00:00:00
AI,Anguilla,3,0,0,0,2020-06-26 00:00:00
AI,Anguilla,3,0,0,0,2020-06-27 00:00:00
AI,Anguilla,3,0,0,0,2020-06-28 00:00:00
AI,Anguilla,3,0,0,0,2020-06-29 00:00:00
AI,Anguilla,3,0,0,0,2020-06-30 00:00:00
AI,Anguilla,3,0,0,0,2020-07-01 00:00:00
AI,Anguilla,3,0,0,0,2020-07-02 00:00:00
AI,Anguilla,3,0,0,0,2020-07-03 00:00:00
AI,Anguilla,3,0,0,0,2020-07-04 00:00:00
AI,Anguilla,3,0,0,0,2020-07-05 00:00:00
AI,Anguilla,3,0,0,0,2020-07-06 00:00:00
AI,Anguilla,3,0,0,0,2020-07-07 00:00:00
AI,Anguilla,3,0,0,0,2020-07-08 00:00:00
AI,Anguilla,3,0,0,0,2020-07-09 00:00:00
AI,Anguilla,3,0,0,0,2020-07-10 00:00:00
AI,Anguilla,3,0,0,0,2020-07-11 00:00:00
AI,Anguilla,3,0,0,0,2020-07-12 00:00:00
AI,Anguilla,3,0,0,0,2020-07-13 00:00:00
AI,Anguilla,3,0,0,0,2020-07-14 00:00:00
AI,Anguilla,3,0,0,0,2020-07-15 00:00:00
AI,Anguilla,3,0,0,0,2020-07-16 00:00:00
AI,Anguilla,3,0,0,0,2020-07-17 00:00:00
AI,Anguilla,3,0,0,0,2020-07-18 00:00:00
AI,Anguilla,3,0,0,0,2020-07-19 00:00:00
AI,Anguilla,3,0,0,0,2020-07-20 00:00:00
AI,Anguilla,3,0,0,0,2020-07-21 00:00:00
AI,Anguilla,3,0,0,0,2020-07-22 00:00:00
AI,Anguilla,3,0,0,0,2020-07-23 00:00:00
AI,Anguilla,3,0,0,0,2020-07-24 00:00:00
AI,Anguilla,3,0,0,0,2020-07-25 00:00:00
AI,Anguilla,3,0,0,0,2020-07-26 00:00:00
AI,Anguilla,3,0,0,0,2020-07-27 00:00:00
AI,Anguilla,3,0,0,0,2020-07-28 00:00:00
AI,Anguilla,3,0,0,0,2020-07-29 00:00:00
AI,Anguilla,3,0,0,0,2020-07-30 00:00:00
AI,Anguilla,3,0,0,0,2020-07-31 00:00:00
AI,Anguilla,3,0,0,0,2020-08-01 00:00:00
AI,Anguilla,3,0,0,0,2020-08-02 00:00:00
AI,Anguilla,3,0,0,0,2020-08-03 00:00:00
AI,Anguilla,3,0,0,0,2020-08-04 00:00:00
AI,Anguilla,3,0,0,0,2020-08-05 00:00:00
AI,Anguilla,3,0,0,0,2020-08-06 00:00:00
AI,Anguilla,3,0,0,0,2020-08-07 00:00:00
AI,Anguilla,3,0,0,0,2020-08-08 00:00:00
AI,Anguilla,3,0,0,0,2020-08-09 00:00:00
AI,Anguilla,3,0,0,0,2020-08-10 00:00:00
AI,Anguilla,3,0,0,0,2020-08-11 00:00:00
AI,Anguilla,3,0,0,0,2020-08-12 00:00:00
AI,Anguilla,3,0,0,0,2020-08-13 00:00:00
AI,Anguilla,3,0,0,0,2020-08-14 00:00:00
AI,Anguilla,3,0,0,0,2020-08-15 00:00:00
AI,Anguilla,3,0,0,0,2020-08-16 00:00:00
AI,Anguilla,3,0,0,0,2020-08-17 00:00:00
AI,Anguilla,3,0,0,0,2020-08-18 00:00:00
AI,Anguilla,3,0,0,0,2020-08-19 00:00:00
AI,Anguilla,3,0,0,0,2020-08-20 00:00:00
AI,Anguilla,3,0,0,0,2020-08-21 00:00:00
AI,Anguilla,3,0,0,0,2020-08-22 00:00:00
AI,Anguilla,3,0,0,0,2020-08-23 00:00:00
AI,Anguilla,3,0,0,0,2020-08-24 00:00:00
AI,Anguilla,3,0,0,0,2020-08-25 00:00:00
AI,Anguilla,3,0,0,0,2020-08-26 00:00:00
AI,Anguilla,3,0,0,0,2020-08-27 00:00:00
AI,Anguilla,3,0,0,0,2020-08-28 00:00:00
AI,Anguilla,3,0,0,0,2020-08-29 00:00:00
AI,Anguilla,3,0,0,0,2020-08-30 00:00:00
AI,Anguilla,3,0,0,0,2020-08-31 00:00:00
AI,Anguilla,3,0,0,0,2020-09-01 00:00:00
AI,Anguilla,3,0,0,0,2020-09-02 00:00:00
AI,Anguilla,3,0,0,0,2020-09-03 00:00:00
AI,Anguilla,3,0,0,0,2020-09-04 00:00:00
AI,Anguilla,3,0,0,0,2020-09-05 00:00:00
AI,Anguilla,3,0,0,0,2020-09-06 00:00:00
AI,Anguilla,3,0,0,0,2020-09-07 00:00:00
AI,Anguilla,3,0,0,0,2020-09-08 00:00:00
AI,Anguilla,3,0,0,0,2020-09-09 00:00:00
AI,Anguilla,3,0,0,0,2020-09-10 00:00:00
AI,Anguilla,3,0,0,0,2020-09-11 00:00:00
AI,Anguilla,3,0,0,0,2020-09-12 00:00:00
AI,Anguilla,3,0,0,0,2020-09-13 00:00:00
AI,Anguilla,3,0,0,0,2020-09-14 00:00:00
AI,Anguilla,3,0,0,0,2020-09-15 00:00:00
AI,Anguilla,3,0,0,0,2020-09-16 00:00:00
AI,Anguilla,3,0,0,0,2020-09-17 00:00:00
AI,Anguilla,3,0,0,0,2020-09-18 00:00:00
AI,Anguilla,3,0,0,0,2020-09-19 00:00:00
AI,Anguilla,3,0,0,0,2020-09-20 00:00:00
AI,Anguilla,3,0,0,0,2020-09-21 00:00:00
AI,Anguilla,3,0,0,0,2020-09-22 00:00:00
AI,Anguilla,3,0,0,0,2020-01-03 00:00:00
AI,Anguilla,3,0,0,0,2020-01-04 00:00:00
AI,Anguilla,3,0,0,0,2020-01-05 00:00:00
AI,Anguilla,3,0,0,0,2020-01-06 00:00:00
AI,Anguilla,3,0,0,0,2020-01-07 00:00:00
AI,Anguilla,3,0,0,0,2020-01-08 00:00:00
AI,Anguilla,3,0,0,0,2020-01-09 00:00:00
AI,Anguilla,3,0,0,0,2020-01-10 00:00:00
AI,Anguilla,3,0,0,0,2020-01-11 00:00:00
AI,Anguilla,3,0,0,0,2020-01-12 00:00:00
AI,Anguilla,3,0,0,0,2020-01-13 00:00:00
AI,Anguilla,3,0,0,0,2020-01-14 00:00:00
AI,Anguilla,3,0,0,0,2020-01-15 00:00:00
AI,Anguilla,3,0,0,0,2020-01-16 00:00:00
AI,Anguilla,3,0,0,0,2020-01-17 00:00:00
AI,Anguilla,3,0,0,0,2020-01-18 00:00:00
AI,Anguilla,3,0,0,0,2020-01-19 00:00:00
AI,Anguilla,3,0,0,0,2020-01-20 00:00:00
AI,Anguilla,3,0,0,0,2020-01-21 00:00:00
AI,Anguilla,3,0,0,0,2020-01-22 00:00:00
AI,Anguilla,3,0,0,0,2020-01-23 00:00:00
AI,Anguilla,3,0,0,0,2020-01-24 00:00:00
AI,Anguilla,3,0,0,0,2020-01-25 00:00:00
AI,Anguilla,3,0,0,0,2020-01-26 00:00:00
AM,Armenia,41299,814,276,5,2020-01-27 00:00:00
AM,Armenia,41495,817,196,3,2020-01-28 00:00:00
AM,Armenia,41663,818,168,1,2020-01-29 00:00:00
AM,Armenia,41701,824,38,6,2020-01-30 00:00:00
AM,Armenia,41846,832,145,8,2020-01-31 00:00:00
AM,Armenia,42056,833,210,1,2020-02-01 00:00:00
AM,Armenia,42319,836,263,3,2020-02-02 00:00:00
AM,Armenia,42477,842,158,6,2020-02-03 00:00:00
AM,Armenia,42616,850,139,8,2020-02-04 00:00:00
AM,Armenia,42792,852,176,2,2020-02-05 00:00:00
AM,Armenia,42825,854,33,2,2020-02-06 00:00:00
AM,Armenia,42936,858,111,4,2020-02-07 00:00:00
AM,Armenia,43067,861,131,3,2020-02-08 00:00:00
AM,Armenia,43270,864,203,3,2020-02-09 00:00:00
AM,Armenia,43451,869,181,5,2020-02-10 00:00:00
AM,Armenia,43626,872,175,3,2020-02-11 00:00:00
AM,Armenia,43750,877,124,5,2020-02-12 00:00:00
AM,Armenia,43781,879,31,2,2020-02-13 00:00:00
AM,Armenia,43878,881,97,2,2020-02-14 00:00:00
AM,Armenia,44075,884,197,3,2020-02-15 00:00:00
AM,Armenia,44271,887,196,3,2020-02-16 00:00:00
AM,Armenia,44461,891,190,4,2020-02-17 00:00:00
AM,Armenia,44649,895,188,4,2020-02-18 00:00:00
AM,Armenia,44783,897,134,2,2020-02-19 00:00:00
AM,Armenia,44845,900,62,3,2020-02-20 00:00:00
AM,Armenia,44953,903,108,3,2020-02-21 00:00:00
AM,Armenia,45152,905,199,2,2020-02-22 00:00:00
AM,Armenia,45326,906,174,1,2020-02-23 00:00:00
AM,Armenia,45503,909,177,3,2020-02-24 00:00:00
AM,Armenia,45675,911,172,2,2020-02-25 00:00:00
AM,Armenia,45862,916,187,5,2020-02-26 00:00:00
AM,Armenia,45969,919,107,3,2020-02-27 00:00:00
AM,Armenia,46119,920,150,1,2020-02-28 00:00:00
AM,Armenia,46376,923,257,3,2020-02-29 00:00:00
AM,Armenia,46671,925,295,2,2020-03-01 00:00:00
AM,Armenia,46910,926,239,1,2020-03-02 00:00:00
AM,Armenia,47154,928,244,2,2020-03-03 00:00:00
AM,Armenia,47431,930,277,2,2020-03-04 00:00:00
AM,Armenia,47552,936,121,6,2020-03-05 00:00:00
AM,Armenia,47667,938,115,2,2020-03-06 00:00:00
AW,Aruba,0,0,0,0,2020-03-07 00:00:00
AW,Aruba,0,0,0,0,2020-03-08 00:00:00
AW,Aruba,0,0,0,0,2020-03-09 00:00:00
AW,Aruba,0,0,0,0,2020-03-10 00:00:00
AW,Aruba,0,0,0,0,2020-03-11 00:00:00
AW,Aruba,0,0,0,0,2020-03-12 00:00:00
AW,Aruba,0,0,0,0,2020-03-13 00:00:00
AW,Aruba,0,0,0,0,2020-03-14 00:00:00
AW,Aruba,0,0,0,0,2020-03-15 00:00:00
AW,Aruba,0,0,0,0,2020-03-16 00:00:00
AW,Aruba,0,0,0,0,2020-03-17 00:00:00
AW,Aruba,0,0,0,0,2020-03-18 00:00:00
AW,Aruba,0,0,0,0,2020-03-19 00:00:00
AW,Aruba,0,0,0,0,2020-03-20 00:00:00
AW,Aruba,0,0,0,0,2020-03-21 00:00:00
AW,Aruba,0,0,0,0,2020-03-22 00:00:00
AW,Aruba,0,0,0,0,2020-03-23 00:00:00
AW,Aruba,0,0,0,0,2020-03-24 00:00:00
AW,Aruba,0,0,0,0,2020-03-25 00:00:00
AW,Aruba,0,0,0,0,2020-03-26 00:00:00
AW,Aruba,0,0,0,0,2020-03-27 00:00:00
AW,Aruba,0,0,0,0,2020-03-28 00:00:00
AW,Aruba,0,0,0,0,2020-03-29 00:00:00
AW,Aruba,0,0,0,0,2020-03-30 00:00:00
AW,Aruba,0,0,0,0,2020-03-31 00:00:00
AW,Aruba,0,0,0,0,2020-04-01 00:00:00
AW,Aruba,0,0,0,0,2020-04-02 00:00:00
AW,Aruba,0,0,0,0,2020-04-03 00:00:00
AW,Aruba,0,0,0,0,2020-04-04 00:00:00
AW,Aruba,0,0,0,0,2020-04-05 00:00:00
AW,Aruba,0,0,0,0,2020-04-06 00:00:00
AW,Aruba,0,0,0,0,2020-04-07 00:00:00
AW,Aruba,0,0,0,0,2020-04-08 00:00:00
AW,Aruba,0,0,0,0,2020-04-09 00:00:00
AW,Aruba,0,0,0,0,2020-04-10 00:00:00
AW,Aruba,0,0,0,0,2020-04-11 00:00:00
AW,Aruba,0,0,0,0,2020-04-12 00:00:00
AW,Aruba,0,0,0,0,2020-04-13 00:00:00
AW,Aruba,0,0,0,0,2020-04-14 00:00:00
AW,Aruba,0,0,0,0,2020-04-15 00:00:00
AW,Aruba,0,0,0,0,2020-04-16 00:00:00
AW,Aruba,0,0,0,0,2020-04-17 00:00:00
AW,Aruba,0,0,0,0,2020-04-18 00:00:00
AW,Aruba,0,0,0,0,2020-04-19 00:00:00
AW,Aruba,0,0,0,0,2020-04-20 00:00:00
